           0   109.47122061906398     
           4   109.47122061906398     

           0   109.47122062946258     
           4   109.47122062946258     

           0   109.47122060866539     
           4   109.47122060866539     

           0   109.47122060866835     
           4   109.47122060866835     

           0   109.47122062980976     
           4   109.47122062980976     

   109.47122060866835     
   109.47122062910951     
   109.47122062980976     
   109.47122060866835     
