           0   109.47122057605030     
           4   109.47122057605030     

           0   109.47122064604469     
           4   109.47122064604469     

           0   109.47122050605591     
           4   109.47122050605591     

           0   109.47122053157612     
           4   109.47122053157612     

           0   109.47122069696088     
           4   109.47122069696088     

   109.47122053157612     
   109.47122053157612     
   109.47122054408806     
   109.47122069696088     
